Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving 
17-02-2026;19:30:00;17-02-2026;19:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;19:45:00;17-02-2026;20:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,375;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;19:45:00;17-02-2026;20:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:00:00;17-02-2026;20:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,272;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:00:00;17-02-2026;20:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:15:00;17-02-2026;20:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,312;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:15:00;17-02-2026;20:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:30:00;17-02-2026;20:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,316;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:30:00;17-02-2026;20:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:45:00;17-02-2026;21:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,311;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;20:45:00;17-02-2026;21:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:00:00;17-02-2026;21:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,272;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:00:00;17-02-2026;21:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:15:00;17-02-2026;21:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,369;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:15:00;17-02-2026;21:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:30:00;17-02-2026;21:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,431;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:30:00;17-02-2026;21:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:45:00;17-02-2026;22:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,304;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;21:45:00;17-02-2026;22:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:00:00;17-02-2026;22:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,322;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:00:00;17-02-2026;22:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:15:00;17-02-2026;22:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,338;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:15:00;17-02-2026;22:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:30:00;17-02-2026;22:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,310;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:30:00;17-02-2026;22:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:45:00;17-02-2026;23:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,226;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;22:45:00;17-02-2026;23:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:00:00;17-02-2026;23:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,272;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:00:00;17-02-2026;23:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:15:00;17-02-2026;23:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,187;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:15:00;17-02-2026;23:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:30:00;17-02-2026;23:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,453;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:30:00;17-02-2026;23:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:45:00;18-02-2026;00:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,227;kWh;Uitgelezen;Hoofdverblijf
17-02-2026;23:45:00;18-02-2026;00:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:00:00;18-02-2026;00:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,307;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:00:00;18-02-2026;00:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:15:00;18-02-2026;00:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,205;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:15:00;18-02-2026;00:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:30:00;18-02-2026;00:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,208;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:30:00;18-02-2026;00:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:45:00;18-02-2026;01:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,306;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;00:45:00;18-02-2026;01:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:00:00;18-02-2026;01:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,644;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:00:00;18-02-2026;01:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:15:00;18-02-2026;01:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,494;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:15:00;18-02-2026;01:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:30:00;18-02-2026;01:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,339;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:30:00;18-02-2026;01:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:45:00;18-02-2026;02:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,326;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;01:45:00;18-02-2026;02:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:00:00;18-02-2026;02:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,398;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:00:00;18-02-2026;02:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:15:00;18-02-2026;02:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,627;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:15:00;18-02-2026;02:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:30:00;18-02-2026;02:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,326;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:30:00;18-02-2026;02:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:45:00;18-02-2026;03:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,440;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;02:45:00;18-02-2026;03:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:00:00;18-02-2026;03:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,548;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:00:00;18-02-2026;03:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:15:00;18-02-2026;03:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,648;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:15:00;18-02-2026;03:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:30:00;18-02-2026;03:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,369;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:30:00;18-02-2026;03:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:45:00;18-02-2026;04:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,401;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;03:45:00;18-02-2026;04:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:00:00;18-02-2026;04:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,716;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:00:00;18-02-2026;04:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:15:00;18-02-2026;04:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,494;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:15:00;18-02-2026;04:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:30:00;18-02-2026;04:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,299;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:30:00;18-02-2026;04:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:45:00;18-02-2026;05:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,472;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;04:45:00;18-02-2026;05:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:00:00;18-02-2026;05:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,758;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:00:00;18-02-2026;05:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:15:00;18-02-2026;05:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,319;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:15:00;18-02-2026;05:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:30:00;18-02-2026;05:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,250;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:30:00;18-02-2026;05:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:45:00;18-02-2026;06:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,490;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;05:45:00;18-02-2026;06:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:00:00;18-02-2026;06:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,587;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:00:00;18-02-2026;06:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:15:00;18-02-2026;06:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,385;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:15:00;18-02-2026;06:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:30:00;18-02-2026;06:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,421;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:30:00;18-02-2026;06:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:45:00;18-02-2026;07:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Nacht;0,643;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;06:45:00;18-02-2026;07:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:00:00;18-02-2026;07:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,569;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:00:00;18-02-2026;07:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:15:00;18-02-2026;07:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,348;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:15:00;18-02-2026;07:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:30:00;18-02-2026;07:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,333;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:30:00;18-02-2026;07:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:45:00;18-02-2026;08:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,522;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;07:45:00;18-02-2026;08:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:00:00;18-02-2026;08:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,377;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:00:00;18-02-2026;08:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:15:00;18-02-2026;08:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,581;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:15:00;18-02-2026;08:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:30:00;18-02-2026;08:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,284;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:30:00;18-02-2026;08:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:45:00;18-02-2026;09:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,303;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;08:45:00;18-02-2026;09:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:00:00;18-02-2026;09:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,215;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:00:00;18-02-2026;09:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:15:00;18-02-2026;09:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,212;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:15:00;18-02-2026;09:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:30:00;18-02-2026;09:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,167;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:30:00;18-02-2026;09:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,001;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:45:00;18-02-2026;10:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,239;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;09:45:00;18-02-2026;10:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:00:00;18-02-2026;10:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,047;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:00:00;18-02-2026;10:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,107;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:15:00;18-02-2026;10:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,031;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:15:00;18-02-2026;10:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,136;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:30:00;18-02-2026;10:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,016;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:30:00;18-02-2026;10:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,278;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:45:00;18-02-2026;11:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,017;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;10:45:00;18-02-2026;11:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,254;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:00:00;18-02-2026;11:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,109;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:00:00;18-02-2026;11:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,071;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:15:00;18-02-2026;11:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,623;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:15:00;18-02-2026;11:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:30:00;18-02-2026;11:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,277;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:30:00;18-02-2026;11:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,013;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:45:00;18-02-2026;12:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,021;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;11:45:00;18-02-2026;12:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,018;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:00:00;18-02-2026;12:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,011;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:00:00;18-02-2026;12:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,119;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:15:00;18-02-2026;12:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:15:00;18-02-2026;12:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,396;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:30:00;18-02-2026;12:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,001;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:30:00;18-02-2026;12:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,303;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:45:00;18-02-2026;13:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;12:45:00;18-02-2026;13:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,413;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:00:00;18-02-2026;13:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:00:00;18-02-2026;13:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;1,012;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:15:00;18-02-2026;13:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:15:00;18-02-2026;13:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;1,134;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:30:00;18-02-2026;13:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:30:00;18-02-2026;13:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,720;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:45:00;18-02-2026;14:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;13:45:00;18-02-2026;14:00:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,736;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:00:00;18-02-2026;14:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:00:00;18-02-2026;14:15:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,861;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:15:00;18-02-2026;14:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:15:00;18-02-2026;14:30:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,458;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:30:00;18-02-2026;14:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Hoofdverblijf
18-02-2026;14:30:00;18-02-2026;14:45:00;="541448860009565337";1SAG3205067922;Digitale meter;Injectie Dag;0,505;kWh;Uitgelezen;Hoofdverblijf
